"","STRING","MEANING","AGE","bin"
"26952","microorganism","a microbe",15.085,"(15,16]"
"26953","midden","old garbage heap",15.625,"(15,16]"
"26954","midi","garment that reaches to calf",18,"(17,18]"
"26955","militate","have influence on",15.865,"(15,16]"
"26956","milksop","timid man",15.93,"(15,16]"
"26957","mille","one thousand",18,"(17,18]"
"26958","milliard","a thousand millions",16,"(15,16]"
"26959","milligram","1/1000th gram",14.025,"(14,15]"
"26960","milliner","makes and sells women's hats",16.65,"(16,17]"
"26961","mimosa","sensitive plant",16.44,"(16,17]"
"26962","minimal","the least possible",14.665,"(14,15]"
"26963","minotaur","legendary monster",14.3,"(14,15]"
"26964","minx","mischievous girl",14.56,"(14,15]"
"26965","mirabiledictu","marvelous to say",18,"(17,18]"
"26966","misappropriate","to use dishonestly",18,"(17,18]"
"26967","miscegenation","racial interbreeding",16.165,"(16,17]"
"26968","miscible","can be mixed",15.955,"(15,16]"
"26969","miseenscene","stage setting",18,"(17,18]"
"26970","misericordia","mercy",18,"(17,18]"
"26971","misnomer","wrong name",16.45,"(16,17]"
"26972","misologist","hates learning",18,"(17,18]"
"26973","missal","book of prayers",15.9,"(15,16]"
"26974","miter","bishop's headdress",15.645,"(15,16]"
"26975","mitral","referring to a hear valve",16.19,"(16,17]"
"26976","mocha","coffee",15,"(14,15]"
"26977","mock-heroic","a burlesque style",18,"(17,18]"
"26978","mock-up","a scale model",15.865,"(15,16]"
"26979","modish","fashionable",18,"(17,18]"
"26980","modus","manner",15.55,"(15,16]"
"26981","moil","work hard",15,"(14,15]"
"26982","molding","an ornamental strip",13.26849609375,"(13,14]"
"26983","moleskin","strong cotton cloth",15.47,"(15,16]"
"26984","mollify","to make softer",15.7,"(15,16]"
"26985","molt","lost feathers or skin",14.11,"(14,15]"
"26986","molto","very much",18,"(17,18]"
"26987","monad","single-celled organism",18,"(17,18]"
"26988","monetize","to coin into money",15.555,"(15,16]"
"26989","monger","a dealer",15.53,"(15,16]"
"26990","mongoloidism","a mental retardation",18,"(17,18]"
"26991","mongoose","small, furry animal",13.8027757575758,"(13,14]"
"26992","monition","warning",18,"(17,18]"
"26993","monochrome","a kind of painting",15.89,"(15,16]"
"26994","monogamy","marriage to only one person at a time",15.53,"(15,16]"
"26995","monolith","large stone block",16.405,"(16,17]"
"26996","monometallism","one-metal standard",18,"(17,18]"
"26997","monometric","verse with one foot",18,"(17,18]"
"26998","monoplane","a kind of airplane",15.075,"(15,16]"
"26999","monoxide","oxygen compound",15.395,"(15,16]"
"27000","montage","picture on picture",14.8272272727273,"(14,15]"
"27001","montagnard","a hill-dweller",18,"(17,18]"
"27002","mooncalf","sentimental youth",14.855,"(14,15]"
"27003","moonstone","a jewel",18,"(17,18]"
"27004","moorage","place to anchor",16.1,"(16,17]"
"27005","mooring","place for fastening",14.788825,"(14,15]"
"27006","moraine","glacial deposit",16.44,"(16,17]"
"27007","mores","ways of a people",15.93,"(15,16]"
"27008","morganatic","kind of royal marrriage",18,"(17,18]"
"27009","morocco","leather",18,"(17,18]"
"27010","mortise","to fasten securely",15.655,"(15,16]"
"27011","mosque","place of worship",15.62124609375,"(15,16]"
"27012","moss-grown","old-fashioned",18,"(17,18]"
"27013","mot","a word",14.31,"(14,15]"
"27014","motility","capacity for movement",16,"(15,16]"
"27015","motivate","supply reason for",14.188975,"(14,15]"
"27016","motorman","operates street car",14.135,"(14,15]"
"27017","mottled","spotted",18,"(17,18]"
"27018","mouldy","fungus-covered",12.64,"(12,13]"
"27019","mousse","a rich dessert",14.2268125,"(14,15]"
"27020","moxie","know-how",15.855,"(15,16]"
"27021","m'sieur","sir",18,"(17,18]"
"27022","mudhen","a marsh bird",18,"(17,18]"
"27023","muezzin","calls from mosque",16,"(15,16]"
"27024","mugwump","political independent",18,"(17,18]"
"27025","mulch","cover for plants",13.819075,"(13,14]"
"27026","mulct","to swindle",18,"(17,18]"
"27027","multifarious","in great variety",18,"(17,18]"
"27028","multigraph","a copying machine, t.m.",18,"(17,18]"
"27029","munificent","very generous in giving",18,"(17,18]"
"27030","murphy","a potato",18,"(17,18]"
"27031","muscatel","a sweet wine",17.93,"(17,18]"
"27032","muskeg","a kind of swamp",18,"(17,18]"
"27033","muskie","a large fish",18,"(17,18]"
"27034","mutable","subject to change",14.465,"(14,15]"
"27035","mutation","a biological change",14.415,"(14,15]"
"27036","mutatismutandis","with the necessary changes",18,"(17,18]"
"27037","muzhik","Russian peasant",18,"(17,18]"
"27038","myelitis","spinal-cord inflammation",18,"(17,18]"
"27039","myopia","near-sightedness",16.27,"(16,17]"
"27040","myrtle","flowering vine",18,"(17,18]"
"27041","nacelle","houses plane engine",16.165,"(16,17]"
"27042","nacre","mother-of-pearl",16,"(15,16]"
"27043","nadir","the lowest point",18,"(17,18]"
"27044","naif","not sophisticated",18,"(17,18]"
"27045","nainsook","a cotton fabric",18,"(17,18]"
"27046","nankeen","a cotton fabric",18,"(17,18]"
"27047","nanosecond","a billionth of a second",15.835,"(15,16]"
"27048","napalm","flame-thrower fuel",15.8344696969697,"(15,16]"
"27049","napery","table linen",16.5,"(16,17]"
"27050","naphtha","cleaning fluid",17.625,"(17,18]"
"27051","naphthaline","moth repellant",18,"(17,18]"
"27052","napoleon","a pastry",18,"(17,18]"
"27053","nascent","beginning to develop",15.94,"(15,16]"
"27054","natal","relating to birth",15.535,"(15,16]"
"27055","natatorium","a swimming pool",16.715,"(16,17]"
"27056","natheless","nevertheless",18,"(17,18]"
"27057","naturalism","represents everyday life",18,"(17,18]"
"27058","naturalize","enroll as a citizen",18,"(17,18]"
"27059","nauticalmile","6,080.30 feet",18,"(17,18]"
"27060","neplusultra","perfection",18,"(17,18]"
"27061","neap","kind of tide",16.75,"(16,17]"
"27062","neb","bird's beak",15.585,"(15,16]"
"27063","nebbish","awkward, shy person",14.875,"(14,15]"
"27064","nebulous","not distinct",15.635,"(15,16]"
"27065","necrology","list of the dead",17.125,"(17,18]"
"27066","necrosis","decay of body tissues",16.115,"(16,17]"
"27067","negation","a denial",16.14,"(16,17]"
"27068","negligible","unimportant",14.665,"(14,15]"
"27069","nemesis","punishment",14.53,"(14,15]"
"27070","nemo","no one",18,"(17,18]"
"27071","neophyte","a beginner",16.965,"(16,17]"
"27072","nepotism","hiring relatives",15.875,"(15,16]"
"27073","nerts","nuts",18,"(17,18]"
"27074","nesia","island",18,"(17,18]"
"27075","n'est-cepas?","isn't it so?",18,"(17,18]"
"27076","nester","a squatter on land",15.465,"(15,16]"
"27077","nestling","young bird",18,"(17,18]"
"27078","nether","below the surface",15.115,"(15,16]"
"27079","neuron","a nerve cell",15.03,"(15,16]"
"27080","neutron","un uncharged particle",15.267,"(15,16]"
"27081","newworld","the Americas",18,"(17,18]"
"27082","newel","banister post",15.165,"(15,16]"
"27083","newt","a small salamander",13.4223908602151,"(13,14]"
"27084","niblick","a golf iron",18,"(17,18]"
"27085","niche","hollow in wall",15.64180078125,"(15,16]"
"27086","nictitate","to wink",18,"(17,18]"
"27087","niggard","stingly person",15.94,"(15,16]"
"27088","niggling","wasting time on details",18,"(17,18]"
"27089","nightshade","group of plants",18,"(17,18]"
"27090","nihil","nothing",18,"(17,18]"
"27091","nihilobstat","nothing prevents",18,"(17,18]"
"27092","nihilist","believes in nothing",17.29,"(17,18]"
"27093","nimbus","a rain cloud",18,"(17,18]"
"27094","nirvana","state of bliss",18,"(17,18]"
"27095","nitric","has 5 nitrogens",14.865,"(14,15]"
"27096","nixie","female water sprite",18,"(17,18]"
"27097","nobby","elegant",18,"(17,18]"
"27098","noctambulism","sleep walking",18,"(17,18]"
"27099","noddle","head",13.07,"(13,14]"
"27100","nolensvolens","whether willing or unwilling",18,"(17,18]"
"27101","nomdeguerre","assumed name",18,"(17,18]"
"27102","nomdeplume","pen name",18,"(17,18]"
"27103","nomen","name",18,"(17,18]"
"27104","nominally","only in name",18,"(17,18]"
"27105","nonsequitur","it does not follow",18,"(17,18]"
"27106","nontroppo","not too much",18,"(17,18]"
"27107","nonage","period of immaturity",18,"(17,18]"
"27108","nonce","the present time",16.085,"(16,17]"
"27109","nonceword","coined for a single occasion",18,"(17,18]"
"27110","nonentity","doesn't exist",15.5,"(15,16]"
"27111","nonpareil","without equal",16.335,"(16,17]"
"27112","nonsuit","legal judgment",18,"(17,18]"
"27113","nosegay","bunch of flowers",17.4,"(17,18]"
"27114","nostalgia","homesickness",15.605,"(15,16]"
"27115","noster","our",18,"(17,18]"
"27116","nougat","a nut candy",13.535,"(13,14]"
"27117","nouveau","new",16.5,"(16,17]"
"27118","nova","temporarily bright star",18,"(17,18]"
"27119","noxious","harmful",15.36,"(15,16]"
"27120","null","of no legal force",14.81375,"(14,15]"
"27121","nullify","make useless",16.22,"(16,17]"
"27122","nullity","futility",18,"(17,18]"
"27123","numeracy","skill in mathematics",18,"(17,18]"
"27124","nunc","now",18,"(17,18]"
"27125","nuptial","wedding",15.842,"(15,16]"
"27126","nuthatch","a bird",14.725,"(14,15]"
"27127","nuzzle","rub with nose",14.675,"(14,15]"
"27128","nyet","Russian for no",18,"(17,18]"
"27129","oakum","fiber filling",14.835,"(14,15]"
"27130","obbligato","musical accompaniment",16.165,"(16,17]"
"27131","obese","very fat",13.695,"(13,14]"
"27132","obi","Japanese sash",18,"(17,18]"
"27133","obiterdicta","casual remarks",18,"(17,18]"
"27134","oblate","flattened at poles",16.25,"(16,17]"
"27135","oblation","religious offering",18,"(17,18]"
"27136","obliquity","mental perversity",16.25,"(16,17]"
"27137","oblivion","forgetfulness",14.856275,"(14,15]"
"27138","obsequious","too respectful",16.545,"(16,17]"
"27139","obsolescent","almost our of use",16.72,"(16,17]"
"27140","obtrusive","pushes forward",16.4,"(16,17]"
"27141","occiput","the back of the skull",18,"(17,18]"
"27142","occlusion","a closing",16.27,"(16,17]"
"27143","ocelot","large, spotted cat",14,"(13,14]"
"27144","ocher","earth color",18,"(17,18]"
"27145","octogenarian","aged eighty to ninety",16.875,"(16,17]"
"27146","ocular","pertaining to the eye",15.64,"(15,16]"
"27147","oculist","eye doctor",14.68,"(14,15]"
"27148","odium","hatred",18,"(17,18]"
"27149","oenology","wine-making technology",18,"(17,18]"
"27150","oeuvres","works",17.355,"(17,18]"
"27151","offertory","the collection",14.375,"(14,15]"
"27152","oilstone","sharpens tools",18,"(17,18]"
"27153","oldboynetwork","mutual exchange of favors",18,"(17,18]"
"27154","oleaginous","greasy",18,"(17,18]"
"27155","oleander","flowering shrub",16.375,"(16,17]"
"27156","olein","liquid part of fat",18,"(17,18]"
"27157","oleometer","tests purity of oil",18,"(17,18]"
"27158","oleoresin","oil and resin mixture",18,"(17,18]"
"27159","olfactory","of sense of smell",15.73,"(15,16]"
"27160","omnipotent","all-powerful",14.675,"(14,15]"
"27161","omnivore","eats everything",18,"(17,18]"
"27162","onthemorn","in the morning",18,"(17,18]"
"27163","opalescence","play of colors",18,"(17,18]"
"27164","openhanded","generous",13.8,"(13,14]"
"27165","operabouffe","a comic opera",18,"(17,18]"
"27166","oppressive","very severe",15.22,"(15,16]"
"27167","opt","to make a choice",15.0506953125,"(15,16]"
"27168","optimum","best amount",14.72,"(14,15]"
"27169","opulence","wealth",14.865,"(14,15]"
"27170","orangutan","large ape",12.915,"(12,13]"
"27171","oregano","spice for pizza",14.44,"(14,15]"
"27172","orey-eyed","very angry, wild-eyed",18,"(17,18]"
"27173","orientation","getting one's bearnings",14.89,"(14,15]"
"27174","oriflamme","banner of French royalty",18,"(17,18]"
"27175","orotund","pompous, inflated speech",16.5,"(16,17]"
"27176","orthodontia","straightening and adjusting teeth",18,"(17,18]"
"27177","orthoepy","study of correct pronunciation",18,"(17,18]"
"27178","orthopedics","corrects deformities",14.695,"(14,15]"
"27179","oscine","singing, perching bird",18,"(17,18]"
"27180","osier","a type of willow",16,"(15,16]"
"27181","ossuary","urn for bones",18.125,"(18,19]"
"27182","ostensible","apparent",17,"(16,17]"
"27183","ostensive","showing openly",18,"(17,18]"
"27184","ostler","cares for horses",15.865,"(15,16]"
"27185","otitis","inflammation of the ear",18,"(17,18]"
"27186","outflank","go around",15.535,"(15,16]"
"27187","outrage","a shocking offense",13.8332242424242,"(13,14]"
"27188","out-to-lunch","stupid",18,"(17,18]"
"27189","overbearing","rudely proud",14.5,"(14,15]"
"27190","overdraft","withdrawing too much",16.5,"(16,17]"
"27191","overdrawn","exaggerated",15.835,"(15,16]"
"27192","overlive","outlast",18,"(17,18]"
"27193","overwrought","very excited",16.435,"(16,17]"
"27194","oxalic","a poisonous acid",18,"(17,18]"
"27195","oyez","hear ye",18,"(17,18]"
"27196","pachyderm","elephant",14.725,"(14,15]"
"27197","pachysandra","evergreen plant",18,"(17,18]"
"27198","paddock","place for horses",15.21,"(15,16]"
"27199","padrone","a master or boss",18,"(17,18]"
"27200","palais","palace",18,"(17,18]"
"27201","palaver","chatter",16.355,"(16,17]"
"27202","paleolithic","early Stone Age",18,"(17,18]"
"27203","palfrey","a riding horse",15.89,"(15,16]"
"27204","palindrome","same forward or backward",15.5,"(15,16]"
"27205","palladium","metallic element",16,"(15,16]"
"27206","pallet","rough bed",14.68185,"(14,15]"
"27207","pallid","pale",16.265,"(16,17]"
"27208","pallor","paleness",15.615,"(15,16]"
"27209","palmy","prosperous",16.06,"(16,17]"
"27210","palpable","tangible",18,"(17,18]"
"27211","palpate","to examine by touch",16.5,"(16,17]"
"27212","palpitate","beat rapidly",16.265,"(16,17]"
"27213","panout","turn out",18,"(17,18]"
"27214","panache","swagger, dash",15.46,"(15,16]"
"27215","pandowdy","an apply dish",15.9,"(15,16]"
"27216","pangolin","an anteater",18,"(17,18]"
"27217","pangs","sharp pains",14.4461451612903,"(14,15]"
"27218","pantheism","God equals universe",18,"(17,18]"
"27219","pap","watered down ideas",15.03903125,"(15,16]"
"27220","papacy","Pope's term of office",15.675,"(15,16]"
"27221","papaw","a fleshy fruit",14.21,"(14,15]"
"27222","paradox","a contradiction",15.89,"(15,16]"
"27223","paramedic","medical technician",13.945,"(13,14]"
"27224","paramour","a lover",16.465,"(16,17]"
"27225","paranoia","feelings of persecution",15.395,"(15,16]"
"27226","paraplegia","kind of paralysis",15.72,"(15,16]"
"27227","paraprofessional","one who helps an expert",18,"(17,18]"
"27228","parathyroid","near the thyroid",16.75,"(16,17]"
"27229","paregoric","soothing medicine",18.5,"(18,19]"
"27230","parenthetical","explanatory",18,"(17,18]"
"27231","pariah","a socia outcast",16.47,"(16,17]"
"27232","parietal","concerning walls",17.32,"(17,18]"
"27233","paronomasia","punning",17.3,"(17,18]"
"27234","parturition","childbirth",18,"(17,18]"
"27235","pasha","a Turkish title",17.125,"(17,18]"
"27236","passe","out of date",15.44,"(15,16]"
"27237","passel","a great number",15.335,"(15,16]"
"27238","passim","here and there",18,"(17,18]"
"27239","passivevoice","a grammar term",18,"(17,18]"
"27240","pastern","part of horse's foot",15.18,"(15,16]"
"27241","pate","top of head",15.71,"(15,16]"
"27242","paterfamilias","male head of family",17.5,"(17,18]"
"27243","paternoster","the Lord's Prayer",18,"(17,18]"
"27244","pathological","diseased",15.42,"(15,16]"
"27245","pathos","awakens pity",15.565,"(15,16]"
"27246","patricide","killing of one's father",16,"(15,16]"
"27247","patrimony","inheritance",16.655,"(16,17]"
"27248","patroness","a female protector",15.145,"(15,16]"
"27249","patten","footwear",18,"(17,18]"
"27250","payload","the profitable part",15.665,"(15,16]"
"27251","peal","ringing sound",12.9692125,"(12,13]"
"27252","peccary","pig-like animal",15.355,"(15,16]"
"27253","peculiar(tohim)","particularly (his)",18,"(17,18]"
"27254","pedagogy","science of teaching",18,"(17,18]"
"27255","pediatrics","the care of children's diseases",14.36,"(14,15]"
"27256","pedicle","a stalklike part",18,"(17,18]"
"27257","pediment","part of a roof",15.855,"(15,16]"
"27258","peergroup","one's equals",18,"(17,18]"
"27259","peerage","the nobility",18,"(17,18]"
"27260","peerless","without equal",15.855,"(15,16]"
"27261","peignoir","a woman's dressing gown",17.06,"(17,18]"
"27262","pellagra","dietary disease",16.555,"(16,17]"
"27263","pellucid","clear and transparent",18,"(17,18]"
"27264","peltry","skins",18,"(17,18]"
"27265","pendant","hanging ornament",14.1556909090909,"(14,15]"
"27266","penetrant","sharp",18,"(17,18]"
"27267","pennate","feathered",18,"(17,18]"
"27268","penny-ante","unimportant",18,"(17,18]"
"27269","penology","science of prison management",16.94,"(16,17]"
"27270","pentahedron","five-faced figure",18,"(17,18]"
"27271","peon","farm laborer",14.6,"(14,15]"
"27272","peplum","overskirt",16.75,"(16,17]"
"27273","peptone","a protein substance",18,"(17,18]"
"27274","percale","cotton cloth",16.81,"(16,17]"
"27275","percept","what comes through senses",15.295,"(15,16]"
"27276","peregrine","a large falcon",15.645,"(15,16]"
"27277","peremptorychallenge","right to dismiss juror",18,"(17,18]"
"27278","perfervid","very ardent",18,"(17,18]"
"27279","perfidious","faithless",16.665,"(16,17]"
"27280","perfidy","treachery",15.885,"(15,16]"
"27281","pergola","a trellised arbor",18,"(17,18]"
"27282","perigee","point nearest earth",16.215,"(16,17]"
"27283","periodontal","surrounding a tooth",16.035,"(16,17]"
"27284","peripheral","near outer edges",15.835,"(15,16]"
